Component,SubComponent,Team,Type,CO,Stable,Maturity,ProjectType,Segment,MarketingNames,DeploymentRestrictions,Parallelizable,Folder,TFSAreaPath,ToolCode,Maturity,Parallelizable,MarketingNames,Segment,ProjectType
,,,,,,,,,,,,,,CLNKL825,,TRUE,CLink Transmitter,,
,,,,,,,,,,,,,,WESTON900,,TRUE,Weston Receiver,,
CMR,,HFE,ApplicationFamily,Hisayo Tauchi,,,3RP,Wireline-ES,CMR;CMR Plus,,,HzApplications\CMRTB
,,,,,,,,,,,,,Maxwell\Application\HFE\CMR
,,,,,,,,,,,,,Maxwell\Application\HFE\CMRTF
,,,,,,,,,,,,,,CMRT-B,Commercial,TRUE,,,
,,,,,,,,,,,,,,CMRT-F,Commercial,TRUE,,,
CNT,,HFE,ApplicationFamily,Bill Sass,,,Sustaining,Wireline-ES,CNT,,,HzApplications\CNT
,,,,,,,,,,,,,Maxwell\Application\HFE\CNTS-QCNT
,,,,,,,,,,,,,,CNT-S,Commercial,TRUE,,,
,,,,,,,,,,,,,,QCNT,Commercial,TRUE,,,
,,,,,,,,,,,,,,CNT-K,Commercial,TRUE,,,
,CNTK,,,,,,,,,,,
ETS,,HCS,ApplicationFamily,Scott Cook,,,,Wireline,,,,HzApplications\Common\ETS
Coordination,,HFE,Common,,,,,,,,,HzApplications\Coordination
Corrosion,,SRFE,Common,,,,,Wireline,,,,HzApplications\Corrosion
,,,,,,,,,,,,,Maxwell\Application\SRFE\CSR
CQG,,HFE,ApplicationFamily,Lina Xu,,,Orphaned,Wireline,,,,HzApplications\CQG
,Obsolete_CQG,,,,,,,,,,,
CSC,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,CSC;LDSC;HNGC;HNCC,,,HzApplications\CSC
,,,,,,,,,,,,,Maxwell\Application\HFE\LDSC-HNGC
,,,,,,,,,,,,,,LDSC-A,,TRUE,,,
,,,,,,,,,,,,,,LDSC-B,,TRUE,,,
,,,,,,,,,,,,,,HNCC,,TRUE,,,
,,,,,,,,,,,,,,HNGC-A,,TRUE,,,
,,,,,,,,,,,,,,HNGC-B,,TRUE,,,
,,,,,,,,,,,,,,LDSC-A-EFTB,,TRUE,,,
,,,,,,,,,,,,,,LDSC-B-EFTB,,TRUE,,,
,,,,,,,,,,,,,,HNGC-A-EFTB,,TRUE,,,
,,,,,,,,,,,,,,HNGC-B-EFTB,,TRUE,,,
CSR,,SRFE,ApplicationFamily,,,,,Wireline,,,,HzApplications\CSR
,,,,,,,,,,,,,Maxwell\Application\SRFE\CSR
CST,,SRFE,ApplicationFamily,,,,,Wireline-ES,,,,HzApplications\CST
,,,,,,,,,,,,,Maxwell\Application\SRFE\CST
,,,,,,,,,,,,,,CST-A,Commercial,TRUE,,,
,,,,,,,,,,,,,,CST-C,Commercial,TRUE,,,
,,,,,,,,,,,,,,CST-G,Commercial,TRUE,,,
,,,,,,,,,,,,,,CST-U,Commercial,TRUE,,,
,,,,,,,,,,,,,,CST-V,Commercial,TRUE,,,
,,,,,,,,,,,,,,CST-W,Commercial,TRUE,,,
,,,,,,,,,,,,,,CST-Y,Commercial,TRUE,,,
,,,,,,,,,,,,,,CST-Z,Commercial,TRUE,,,
Curie,,KTC,ApplicationFamily,Mauricio Tejada,,PreAlpha,NPD,DnM,,,,HzApplications\Curie
,,,,,,,,,,,,,Maxwell\Application\KTC
,,,,,,,,,,,,,,Curie675,PreAlpha,TRUE,,,
DDRB,,HFE,ApplicationFamily,Hong Ye,,,,DnM,DDRB,,,HzApplications\DDR_B
,,,,,,,,,,,,,Maxwell\Application\HFE\DDR-B
,UD1T,,,,,,,,,,,
,,,,,,,,,,,,,,UD1T_475,Alpha,TRUE,,,
,,,,,,,,,,,,,,UD1T_675,Commercial,TRUE,,,
,,,,,,,,,,,,,,UD1T_825,Commercial,TRUE,,,
,DDRBCommon,,,,,,,,,,,
,UD3R,,,,,,,,,,,
,,,,,,,,,,,,,,UD3R_1_475,Alpha,TRUE,,,
,,,,,,,,,,,,,,UD3R_1_675,Commercial,TRUE,,,
,,,,,,,,,,,,,,UD3R_1_825,Commercial,TRUE,,,
,,,,,,,,,,,,,,UD3R_2_475,Alpha,TRUE,,,
,,,,,,,,,,,,,,UD3R_2_675,Commercial,TRUE,,,
,,,,,,,,,,,,,,UD3R_2_825,Commercial,TRUE,,,
,,,,,,,,,,,,,,UD3R_3_475,Alpha,TRUE,,,
,,,,,,,,,,,,,,UD3R_3_675,Commercial,TRUE,,,
,,,,,,,,,,,,,,UD3R_3_825,Commercial,TRUE,,,
,EMLA,,,,,,,,,,,
,,,,,,,,,,,,,,EMLA_825,Orphaned,TRUE,,,
DecisionXpress,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline,,,,HzApplications\DecisionXpress
DLT,,SRFE,ApplicationFamily,,,,,Wireline-ES,,,,HzApplications\DLT
,,,,,,,,,,,,,Maxwell\Application\SRFE\DLT
,,,,,,,,,,,,,,DLT-E,Commercial,TRUE,,,
DMM,,SHTC,ApplicationFamily,Hua RUAN,,Commercial,Sustaining,DnM,,,,HzApplications\DMM
,,,,,,,,,,,,,Maxwell\Application\SHTC\DMM
,,,,,,,,,,,,,,DMM1_675,,TRUE,Drilling Mechanics Module,,
,,,,,,,,,,,,,,DMM1_900,,TRUE,Drilling Mechanics Module,,
,,,,,,,,,,,,,,DMM2_675,,TRUE,Drilling Mechanics Module,,
,,,,,,,,,,,,,,DMM2_900,,TRUE,Drilling Mechanics Module,,
DnM_Common,,SHTC,Common,Kenzo Hara,,,,DnM,,,,HzApplications\DnM_Common
,ARC_Common,HFE,,Steven McCluney,,Commercial,3RP,,,,,
,ARCWizard,HFE,,Hong Ye,,Commercial,3RP,,,,,
,,,,,,,,,,,,,Maxwell\Application\HFE\ARCWizard
,NMR_Common,HFE,,Steven McCluney,,Commercial,Sustaining,,,,,
,ParameterUtilities,SHTC,,Kenzo Hara,,Commercial,Sustaining,,,,,
DSLT,,SKK,ApplicationFamily,Erhan Deger,,,Sustaining,Wireline-ES,DSLT,,,HzApplications\DSLT
,,,,,,,,,,,,,Maxwell\Application\SKK\DSLT
,,,,,,,,,,,,,,DSLT-BB,Commercial,TRUE,,,
,,,,,,,,,,,,,,DSLT-H,Commercial,TRUE,,,
,,,,,,,,,,,,,,HSLT-A,Commercial,TRUE,,,
DSST,,SKK,ApplicationFamily,Jiaping Li,,,Sustaining,Wireline-ES,DSI,,,HzApplications\DSST
,,,,,,,,,,,,,Maxwell\Application\SKK\DSST
,,,,,,,,,,,,,,DSST-B,Commercial,TRUE,,,
,,,,,,,,,,,,,,DSST-H,Commercial,TRUE,,,
,,,,,,,,,,,,,,DSST-HB,PreAlpha,TRUE,,,
DVDXT,,SRFE,ApplicationFamily,,,Commercial,,DnM,DigiScope,,,HzApplications\DVDXT
,,,,,,,,,,,,,Maxwell\Application\SRFE\DVDxT150
,,,,,,,,,,,,,,DVDXT475-APWD,,TRUE,,,
,,,,,,,,,,,,,,DVDXT475-ROP,,TRUE,,,
,,,,,,,,,,,,,,DVDXT475-SLICK,,TRUE,,,
DVDxT200,,SRFE,ApplicationFamily,,,Commercial,,DnM,,,,HzApplications\DVDxT200
,,,,,,,,,,,,,Maxwell\Application\SRFE\DVDxT200
,,,,,,,,,,,,,,DVDXT200-475,,TRUE,,,
,,,,,,,,,,,,,,DVDXT200-675,,TRUE,,,
,,,,,,,,,,,,,,DVDXT200-675DNI,,TRUE,,,
,,,,,,,,,,,,,,TeleScopeICE-475,,TRUE,,,
,,,,,,,,,,,,,,TeleScopeICE-675,,TRUE,,,
DVDxTCommon,,SRFE,ApplicationFamily,,,,,DnM,,,,HzApplications\DVDxTCommon
ECO,,SRFE,ApplicationFamily,,,,,DnM,,,,HzApplications\ECO
,,,,,,,,,,,,,Maxwell\Application\SRFE\Ecoscope
,,,,,,,,,,,,,,DV6MT,Commercial,TRUE,EcoScope,,
,,,,,,,,,,,,,,DV6MTN,Commercial,TRUE,NeoScope,,
ECS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline,ECS,,,HzApplications\ECS
,,,,,,,,,,,,,Maxwell\Application\HFE\ECS
,,,,,,,,,,,,,,ECS-A,,TRUE,,,
,,,,,,,,,,,,,,ECS-H30,,TRUE,,,
,,,,,,,,,,,,,,ECS-HP,,TRUE,,,
EDTS2G,,SKK,ApplicationFamily,Naoki Watauchi,,,3RP,Wireline-ES,,,,HzApplications\EDTS2G
,Common,,,,,,,,,,,
,EDTCH,,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\SKK\EDTC-H
,,,,,,,,,,,,,,EDTC-H,Commercial,TRUE,,,
EFTB2G_TE,,SKK,ApplicationFamily,Naoki Watauchi,,PreAlpha,,Wireline-ES,,,,HzApplications\EFTB2G_TE
,,,,,,,,,,,,,Maxwell\Application\SKK\EFTB2G_TE
,,,,,,,,,,,,,,EFTB2G-Tool-Emulator,,TRUE,,,
EGDT,,SRFE,ApplicationFamily,,,,,Wireline-ES,,,,HzApplications\EGDT
,,,,,,,,,,,,,Maxwell\Application\SRFE\EGDT
,,,,,,,,,,,,,,EGDT-A,Commercial,TRUE,,,
EMS,,SKK,ApplicationFamily,Naoki Watauchi,,,Sustaining,Wireline-ES,,,,HzApplications\EMS
,,,,,,,,,,,,,Maxwell\Application\SKK\EMS
,,,,,,,,,,,,,,EMS-B,Commercial,TRUE,,,
EPulse,,SHTC,ApplicationFamily,Kenzo Hara,,Commercial,Sustaining,DnM,,,,HzApplications\EPulse
,,,,,,,,,,,,,Maxwell\Application\SHTC\EPulse
,,,,,,,,,,,,,,EPULSE_475,,TRUE,EPulse,,
,,,,,,,,,,,,,,EPULSE_650,,TRUE,EPulse,,
,,,,,,,,,,,,,,EPULSEXR475,,TRUE,EPulseXR,,
,,,,,,,,,,,,,,EPULSEXR650,,TRUE,EPulseXR,,
ESDA,,ORPHANED,ApplicationFamily,,,,Orphaned,Wireline-ES,,,,HzApplications\ESDA
,,,,,,,,,,,,,,ESDA-A,,TRUE,,,
,,,,,,,,,,,,,,ESDA-B,,TRUE,,,
Extreme,,SHTC,ApplicationFamily,Kenzo Hara,,Commercial,Sustaining,DnM,,,,HzApplications\Extreme
,,,,,,,,,,,,,Maxwell\Application\SHTC\Extreme
,,,,,,,,,,,,,,XEM475,,TRUE,Extreme,,
,,,,,,,,,,,,,,XEM650,,TRUE,Extreme,,
,,,,,,,,,,,,,,XEM800,,TRUE,Extreme,,
,,,,,,,,,,,,,,XPULSE475,,TRUE,Extreme with XPulse,,
,,,,,,,,,,,,,,XPULSE650,,TRUE,Extreme with XPulse,,
,,,,,,,,,,,,,,XPULSE800,,TRUE,Extreme with XPulse,,
FBST,,SRFE,ApplicationFamily,,,,,Wireline-ES,,,,HzApplications\FBST
,,,,,,,,,,,,,Maxwell\Application\SRFE\FBST
,,,,,,,,,,,,,Maxwell\Application\SRFE\FBST-E
,,,,,,,,,,,,,Maxwell\Application\SRFE\MEST
,FBST,,,,,,,,,,,
,,,,,,,,,,,,,,FBST-A,Commercial,TRUE,,,
,,,,,,,,,,,,,,FBST-B,Commercial,TRUE,,,
,FBST-E,,,,,,,,,,,
,,,,,,,,,,,,,,FBST-E,Commercial,TRUE,,,
,MEST,,,,,,,,,,,
,,,,,,,,,,,,,,MEST-D,Commercial,TRUE,,,
,,,,,,,,,,,,,,MEST-E,Commercial,TRUE,,,
FLCN,,HFE,ApplicationFamily,,,FieldIntro,NPD,Wireline-ES,,Secret,,HzApplications\FLCN
,,,,,,,,,,,,,,FNIN-A,,TRUE,,,
,,,,,,,,,,,,,,FNIN-Z,,TRUE,,,
,,,,,,,,,,,,,,FNXU,,TRUE,,,
,,,,,,,,,,,,,,FNXL,,TRUE,,,
,,,,,,,,,,,,,,FBNS,,TRUE,,,
,AcqBoard,,,,,,,,,,,
,AcqBoard_UI,,,,,,,,,,,
,Axton,SKK,,,,,,,,,,
,Common,,,,,,,,,,,
,FISO,SKK,,,,,,,,,,
,,,,,,,,,,,,,,FISO,,TRUE,,,
,FNMS,,,,,,,,,,,
,,,,,,,,,,,,,,FSCM,,TRUE,,,
,FNMS_UI,,,,,,,,,,,
,FNPA,,,,,,,,,,,
,,,,,,,,,,,,,,FCRF,,TRUE,,,
,,,,,,,,,,,,,,FCRS,,TRUE,,,
,FNPA_UI,,,,,,,,,,,
,FNPC,,,,,,,,,,,
,,,,,,,,,,,,,,FNPC,,TRUE,,,
,FNPO,,,,,,,,,,,
,,,,,,,,,,,,,,FNFM,,TRUE,,,
,FNPS,,,,,,,,,,,
,,,,,,,,,,,,,,FNPS,,TRUE,,,
,FNPQ,,,,,,,,,,,
,,,,,,,,,,,,,,FCAF,,TRUE,,,
,,,,,,,,,,,,,,FCAS,,TRUE,,,
,,,,,,,,,,,,,,FCAD,,TRUE,,,
,FNPO_UI,,,,,,,,,,,
,MasterController,,,,,,,,,,,
,MotorController,,,,,,,,,,,
,Slaves,,,,,,,,,,,
,UICommon,,,,,,,,,,,
,Valve,,,,,,,,,,,
,Valve_UI,,,,,,,,,,,
,FLCN_Flowline,,,,,,,,,,,
,IST,,,,,,,,,,,
,IST_UI,,,,,,,,,,,
,FNPQ_UI,,,,,,,,,,,
FPIT,,SKK,ApplicationFamily,Naoki Watauchi,,,Conversion,Wireline,FPIT,,,HzApplications\FPIT
,,,,,,,,,,,,,Maxwell\Application\SKK\FPIT
,,,,,,,,,,,,,,FPIT-A,Commercial,TRUE,,,
,,,,,,,,,,,,,,FPIT-D,Commercial,TRUE,,,
,,,,,,,,,,,,,,FPIT-EA,Commercial,TRUE,,,
,,,,,,,,,,,,,,FPIT-EB,Commercial,TRUE,,,
GDI,,SKK,ApplicationFamily,Junko Fujikawa,,,NPD,DnM,,,,HzApplications\GDI
,,,,,,,,,,,,,Maxwell\Application\SKK\GDIS
,,,,,,,,,,,,,,GDIS825,FieldIntro,TRUE,,,
,,,,,,,,,,,,,,GDIS900,FieldIntro,TRUE,,,
,,,,,,,,,,,,,,GDIS950,FieldIntro,TRUE,,,
GPIT,,SRFE,ApplicationFamily,,,,,Wireline-ES,,,,HzApplications\GPIT
,,,,,,,,,,,,,Maxwell\Application\SRFE\GPIT
,,,,,,,,,,,,,,GPIT-C,Commercial,TRUE,,,
,,,,,,,,,,,,,,GPIT-F,Commercial,TRUE,,,
GRPI,,SHTC,ApplicationFamily,Kenzo Hara,,PreCommercial,Orphaned,DnM,,,,HzApplications\GRPI
,,,,,,,,,,,,,Maxwell\Application\SHTC\GRPI
,,,,,,,,,,,,,,GRPI675,,TRUE,Grand Prideco Interface Sub,,
,,,,,,,,,,,,,,GRPI825,,TRUE,Grand Prideco Interface Sub,,
GSP,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline,,,,HzApplications\GSP
GyroPulse,,SHTC,ApplicationFamily,Kenzo Hara,,Commercial,Sustaining,DnM,,,,HzApplications\GyroPulse
,,,,,,,,,,,,,Maxwell\Application\SHTC\GyroPulse
,,,,,,,,,,,,,,GYRO675,,TRUE,GyroPulse,,
,,,,,,,,,,,,,,GYRO825,,TRUE,GyroPulse,,
,,,,,,,,,,,,,,GYRO900,,TRUE,GyroPulse,,
,,,,,,,,,,,,,,GYRO950,,TRUE,GyroPulse,,
,,,,,,,,,,,,,,GYROSDI675,,TRUE,GyroPulse,,
,,,,,,,,,,,,,,GYROSDI825,,TRUE,GyroPulse,,
,,,,,,,,,,,,,,GYROSDI900,,TRUE,GyroPulse,,
,,,,,,,,,,,,,,GYROSDI950,,TRUE,GyroPulse,,
HALS,,SRFE,ApplicationFamily,,,,,Wireline-ES,,,,HzApplications\HALS
,,,,,,,,,,,,,Maxwell\Application\SRFE\HALS
,,,,,,,,,,,,,,HALS-B,Commercial,TRUE,,,
HDS1,,KDSC,ApplicationFamily,,,PreAlpha,Conversion,DnM,,,,HzApplications\HDS1
HNGS,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,HNGS;Hostile Environment Natural Gamma Ray spectroscopy Sonde,,,HzApplications\HNGS
,,,,,,,,,,,,,Maxwell\Application\HFE\HNGS
,,,,,,,,,,,,,,HNGS-BA,,TRUE,,,
,,,,,,,,,,,,,,HNGS-VA,,TRUE,,,
HRLT,,SRFE,ApplicationFamily,,,Commercial,,Wireline-ES,,,,HzApplications\HRLT
,,,,,,,,,,,,,Maxwell\Application\SRFE\HRLT
,HRLT-B,,,,,,,,,,,
,,,,,,,,,,,,,,HRLT-B,,TRUE,,,
,HRLT-C,SRFE_RR,,,,,RapidResponse,,,,,
,,,,,,,,,,,,,,HRLT-C,Alpha,TRUE,,,
IMPulse,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,IMPulse,,,HzApplications\IMPulse
,,,,,,,,,,,,,Maxwell\Application\HFE\IMPulse
,,,,,,,,,,,,,,IMP_475,,TRUE,,,
,,,,,,,,,,,,,,SHORT475,,TRUE,,,
ISONIC,,SKK,ApplicationFamily,Shogo Goda,,,Sustaining,DnM,,,,HzApplications\Isonic
,,,,,,,,,,,,,Maxwell\Application\SKK\sonicVISION
,,,,,,,,,,,,,,SONICVISION6,Commercial,TRUE,sonicVISION 675,,
,,,,,,,,,,,,,,SONICVISION8,Commercial,TRUE,sonicVISION 825,,
,,,,,,,,,,,,,,SONICVISION9,Commercial,TRUE,sonicVISION 900,,
JPG,,HFE,ApplicationFamily,Steven McCluney,,FieldIntro,NPD,DnM,,,,HzApplications\JPG
,,,,,,,,,,,,,Maxwell\Application\HFE\JPG
,JPGCommon,,,,,,,,,,,
,HYDRA,,,,,,,,FSWD Probe Module 675,,,
,,,,,,,,,,,,,,HYDRA,,TRUE,,,
,POM,,,,,,,,FSWD Pump-Out Module 675,,,
,,,,,,,,,,,,,,POM,,TRUE,,,
,PVS,,,,,,,,FSWD Passive Valve Sub 675,,,
,,,,,,,,,,,,,,PVS,,TRUE,,,
,SCM,,,,,,,,FSWD Sample Chamber Module 675,,,
,,,,,,,,,,,,,,SCM,,TRUE,,,
KAI,,SKK,ApplicationFamily,Shogo Goda,,,NPD,DnM,,,,HzApplications\KAI
,,,,,,,,,,,,,Maxwell\Application\SKK\KAI
,,,,,,,,,,,,,,KAI6,Alpha,TRUE,,,
Laterologs,,SRFE,ApplicationFamily,,,,,Wireline,,,,HzApplications\Laterologs
LDS,,HFE,ApplicationFamily,Hui Tian,,Commercial,Sustaining,Wireline-ES,LDS;Litho-Density Sonde,,,HzApplications\LDS
,,,,,,,,,,,,,Maxwell\Application\HFE\LDS-HLDS
,,,,,,,,,,,,,,HLDS-D,,TRUE,,,
,,,,,,,,,,,,,,LDS-C,,TRUE,,,
MARS,,HFE,ApplicationFamily,Hisayo Tauchi,,Alpha,NPD,DnM,MARS,,,HzApplications\MARS
,,,,,,,,,,,,,Maxwell\Application\HFE\MARS
,,,,,,,,,,,,,,MARS4,Alpha,TRUE,,,
MCR,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,MCR;mcrVISION,,,HzApplications\MCR
,,,,,,,,,,,,,Maxwell\Application\HFE\MCR
,,,,,,,,,,,,,,MCR475,Commercial,TRUE,,,
,,,,,,,,,,,,,,MCR650,Commercial,TRUE,,,
,,,,,,,,,,,,,,MCR675,Commercial,TRUE,,,
,,,,,,,,,,,,,,MCR825,Commercial,TRUE,,,
MLT,,HFE,ApplicationFamily,Bill Sass,,Commercial,Sustaining,Wireline-ES,Microlog Tool,,,HzApplications\MLT
,,,,,,,,,,,,,Maxwell\Application\HFE\MLT
,,,,,,,,,,,,,,MLT-B,,TRUE,,,
MP3,,SKK,ApplicationFamily,Junko Fujikawa,,,,DnM,,,,HzApplications\MP3
,MP4,SKK,,,,,3RP,,,,,
,,,,,,,,,,,,,Maxwell\Application\SKK\MP3\SW
,,,,,,,,,,,,,,SONICSCOPE4,Commercial,TRUE,SonicScope 475,,
,MP8,SKK,,,,,3RP,,,,,
,,,,,,,,,,,,,Maxwell\Application\SKK\MP3\SW
,,,,,,,,,,,,,,SONICSCOPE8,Commercial,TRUE,SonicScope 825,,
,MP6,SKK,,,,,3RP,,,,,
,,,,,,,,,,,,,Maxwell\Application\SKK\MP3\SW
,,,,,,,,,,,,,,SONICSCOPE6,CMZCloseOut,TRUE,SonicScope 675,,
,MP9,SKK,,,,,NPD,,,,,
,,,,,,,,,,,,,Maxwell\Application\SKK\MP3\SW
,,,,,,,,,,,,,,SONICSCOPE9,PreCommercial,TRUE,SonicScope 900,,
,Common,SKK,,,,,3RP,,,,,
,,,,,,,,,,,,,Maxwell\Application\SKK\MP3\SW
MRT,,HFE,ApplicationFamily,Steven McCluney,,Commercial,Sustaining,DnM,MRT;proVISION Plus,,,HzApplications\MRT
,,,,,,,,,,,,,Maxwell\Application\HFE\proVISION
,,,,,,,,,,,,,,MRT6B,Commercial,TRUE,,,
,,,,,,,,,,,,,,MRT8,Commercial,TRUE,,,
MRX,,HFE,ApplicationFamily,Hisayo Tauchi,,Commercial,Sustaining,Wireline-ES,MRX;MR Scanner,,,HzApplications\MRX
,,,,,,,,,,,,,Maxwell\Application\HFE\MRX
,,,,,,,,,,,,,,MRX-C,,TRUE,,,
MSCT,,HCS,ApplicationFamily,Brenda Martis,,Commercial,Sustaining,Wireline-ES,,,,HzApplications\MSCT
,,,,,,,,,,,,,Maxwell\Application\HCS\MSCT
,,,,,,,,,,,,,,MCIM-A,Commercial,TRUE,,,Sustaining
,MsctCommon,,,,,,,,,,,
,MsctGTest,,Test,,,,,,,,,
,MSCT-B,,,,,,,,MSCT,,,
,,,,,,,,,,,,,,MSCT-B,,TRUE,,,
,MSCT-D,,,,,Orphaned,,,,,,
,,,,,,,,,,,,,,MSCT-D,,TRUE,,,
,MSCT-E,,,,,,,,XL-Rock,,,
,,,,,,,,,,,,,,MSCT-E,,TRUE,,,
,MSCT-F,,,,,PreCommercial,NPD,,XL-Rock,,,
,,,,,,,,,,,,,,MSCT-F,,TRUE,,,
,Computation,,,,,PreCommercial,NPD,,XL-Rock,,,
,,,,,,,,,,,,,,MSCT-F,,TRUE,,,
MSPT,,HCS,ApplicationFamily,Jisheng Li,,Commercial,Sustaining,Wireline-PS,ReSOLVE,,,HzApplications\MSPT
,,,,,,,,,,,,,Maxwell\Application\HCS\ReSOLVE
,MSPTCommon,,,,,,,,,,,
,,,,,,,,,,,,,,Shifting_Adaptor,,TRUE,,,
,MSPTBase,,,,,,,,,,,
,MSPTStandalone,,,,,,,,,,,
,MSPTTest,,,,,,3RP,,,,,
,MSPS,,,,,,,,,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\ReSOLVE\MSPS Selective Shifting Tool
,,,,,,,,,,,,,,MSPS-AA,,TRUE,ReSOLVE Universal Shifting Tool,,
,,,,,,,,,,,,,,MSPSG-AA,PreCommercial,TRUE,ReSOLVE Selective Shifting Tool,,
,MSPR,,,,,,,,ReSOLVE Milling Tool,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\ReSOLVE\MSPR Milling
,,,,,,,,,,,,,,MSPR-AA,,TRUE,,,
,,,,,,,,,,,,,,MSPR-BA,,TRUE,,,
,MSPC,,,,,,,,,,,
,,,,,,,,,,,,,,MSPC-BA,,TRUE,,,
,,,,,,,,,,,,,,MSPC-BB,,TRUE,,,
,,,,,,,,,,,,,,MSPC-CA,,TRUE,,,
,,,,,,,,,,,,,,MSPC-CB,,TRUE,,,
,MSPY,,,,,,,,,,,
,,,,,,,,,,,,,,MSPY-BA,,TRUE,,,
,,,,,,,,,,,,,,MSPY-BB,,TRUE,,,
,,,,,,,,,,,,,,MSPY-CA,Alpha,TRUE,,,
,MSHCS,,,,,,,,,,,
,,,,,,,,,,,,,,MSHCS-AA,Alpha,TRUE,ReSOLVE Hydraulic Control Sub,,
,MSHTS,,,,,,,,,,,
,,,,,,,,,,,,,,MSHTS-AA,Alpha,TRUE,ReSOLVE Hydraulic Tank Tool,,
,,,,,,,,,,,,,,MSHTS-BA,Alpha,TRUE,ReSOLVE Hydraulic Tank Tool,,
,MSPKS,,,,,,,,,,,
,,,,,,,,,,,,,,MSPKS-AA,Alpha,TRUE,ReSOLVE Packer Tool,,
,,,,,,,,,,,,,,MSPKS-BA,Alpha,TRUE,ReSOLVE Packer Tool,,
,MSPA,,,,,,,,ReSOLVE Anchor Tool,,,
,,,,,,,,,,,,,,MSPA-BA,,TRUE,,,
,,,,,,,,,,,,,,MSPA-BB,,TRUE,,,
,MSPL,,,,,,,,ReSOLVE Linear Actuator Tool,,,
,,,,,,,,,,,,,,MSPL-BA,,TRUE,,,
,,,,,,,,,,,,,,MSPL-BB,,TRUE,,,
,,,,,,,,,,,,,,MSPLH-AA,PreCommercial,TRUE,,,
,MSPP,,,,,,,,ReSOLVE Nonexplosive Setting Tool,,,
,,,,,,,,,,,,,,MSPP-BA,,TRUE,,,
,,,,,,,,,,,,,,MSPP-BB,,TRUE,,,
,,,,,,,,,,,,,,MSPP-CA,,TRUE,,,
,,,,,,,,,,,,,,MSPP-DA,,TRUE,,,
,MSPD,,,,,PreCommercial,,,ReSOLVE Debirs Removal Tool,,,
,,,,,,,,,,,,,Maxwell\Application\HCS\ReSOLVE\MSPD Debris Removal
,,,,,,,,,,,,,,MSPD-AA,,TRUE,,,
,,,,,,,,,,,,,,MSPD-BA,,TRUE,,,
NEXT,,HFE,ApplicationFamily,Mike Hackbart,,,NPD,Wireline-ES,NEXT;Litho Scanner;Stingray,,,HzApplications\NEXT
,,,,,,,,,,,,,Maxwell\Application\HFE\NEXT
,,,,,,,,,,,,,,NEXT-A,Commercial,TRUE,,,
,,,,,,,,,,,,,,NEXT-C,Commercial,TRUE,,,
,,,,,,,,,,,,,,NEXT-VA,Commercial,TRUE,,,
NGI,,SRFE,ApplicationFamily,,,,,Wireline-ES,,,,HzApplications\NGI
,,,,,,,,,,,,,Maxwell\Application\SRFE\NGI
,,,,,,,,,,,,,,NGIT-A,Commercial,TRUE,,,
,,,,,,,,,,,,,,NGIT-AB,Commercial,TRUE,,,
,,,,,,,,,,,,,,NGIT-BA,Commercial,TRUE,,,
,,,,,,,,,,,,,,NGIT-BB,Commercial,TRUE,,,
NMR,,HFE,ApplicationFamily,Hisayo Tauchi,,Commercial,Sustaining,,NMR,,,HzApplications\NMR
OBMT,,SRFE,ApplicationFamily,,,,,Wireline-ES,,,,HzApplications\OBMT
,,,,,,,,,,,,,Maxwell\Application\SRFE\OBMI
,,,,,,,,,,,,,,OBMT-B,Commercial,TRUE,,,
,,,,,,,,,,,,,,OBMT-D,Commercial,TRUE,,,
,,,,,,,,,,,,,,OBMT-E,Commercial,TRUE,,,
,,,,,,,,,,,,,,OBMT-F,Commercial,TRUE,,,
,,,,,,,,,,,,,,OBMT-H,Commercial,TRUE,,,
,,,,,,,,,,,,,,OBMT-J,Commercial,TRUE,,,
AS_ERS,,RPS,ApplicationFamily,Amiya Aloke,,Commercial,Sustaining,Wireline-PS,AS-ERS,,,HzApplications\PERFO\AS_ERS
,,,,,,,,,,,,,Maxwell\Application\RPS\AS-ERS
,,,,,,,,,,,,,,AS-ERS,Commercial,TRUE,AS-ERS,,
PerfoCommon,,RPS,ApplicationFamily,Amiya Aloke,,Commercial,Sustaining,Wireline-PS,PERFO,,,HzApplications\PERFO\Common
MPBT,,RPS,ApplicationFamily,Amiya Aloke,,Commercial,Sustaining,Wireline-PS,MPBT,,,HzApplications\PERFO\MPBT
,,,,,,,,,,,,,Maxwell\Application\RPS\MPBT
,,,,,,,,,,,,,,MPBT,Commercial,TRUE,MPBT,,
PerfoTools,,RPS,ApplicationFamily,Amiya Aloke,,Commercial,Sustaining,Wireline-PS,Perfo Guns;Plugs,,,HzApplications\PERFO\PerfoTools
,,,,,,,,,,,,,Maxwell\Application\RPS\Perfo
