"Project Name","Checkpoint Name","Created On","Lines","Statements","Percent Comment Lines","Percent Documentation Lines","Classes, Interfaces, Structs","Methods per Class","Calls per Method","Statements per Method","Line Number of Most Complex Method*","Name of Most Complex Method*","Maximum Complexity*","Line Number of Deepest Block","Maximum Block Depth","Average Block Depth","Average Complexity*","Statements at block level 0","Statements at block level 1","Statements at block level 2","Statements at block level 3","Statements at block level 4","Statements at block level 5","Statements at block level 6","Statements at block level 7","Statements at block level 8","Statements at block level 9","EnCodedFileName"
"temp_horizon_csharp","source","12 Aug 2016","186","131","14.5","5.4","1","2.00","12.50","59.00","13","AboutBox.Dispose(bool disposing)","3","17","3","1.89","2.00","2","11","117","1","0","0","0","0","0","0","ac25ce232588250ec77d35c190396e46edd4bcf4f2fb07315d2d8470312d7708"
"temp_horizon_csharp","source","12 Aug 2016","35","14","48.6","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","2f7a70eb81b13352dafdb748793712b9a930d6b791ae30c6725ebda433cf9843"
"temp_horizon_csharp","source","12 Aug 2016","276","171","0.0","0.0","2","8.00","7.19","8.25","223","DumpReporter.InsertChildrenIntoElement(HtmlDocument document, HtmlElement element, string html)","11","244","6","2.21","3.00","13","20","87","32","10","6","3","0","0","0","8da7fcdd1ce50bd48244fc2f3f745ea6a80db04d923cbcc5916b016346c7861a"
"temp_horizon_csharp","source","12 Aug 2016","234","156","0.0","0.0","1","16.00","3.81","7.81","95","MainForm.OnLoadClick(object sender, EventArgs e)","9","39","4","1.99","3.00","8","23","94","25","6","0","0","0","0","0","54c789afa8a7a0f59d62e5a500955b15fabd180f5d2e033b1652803eed4b1d40"
"temp_horizon_csharp","source","12 Aug 2016","287","179","23.0","3.8","1","2.00","13.00","77.00","16","MainForm.Dispose(bool disposing)","3","20","3","1.85","2.00","3","22","153","1","0","0","0","0","0","0","b0b8d090b26498f27b6b13a71cf1431709d9200189adcd425cfcf4f92ef348ee"
"temp_horizon_csharp","source","12 Aug 2016","19","9","0.0","15.8","1","1.00","3.00","3.00","12","Program.Main()","1","14","2","0.89","1.00","4","2","3","0","0","0","0","0","0","0","d27ffe83b0803eab4cf39326f110e02cdf06db6958c8dbfaef67417c7e21fa78"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","f5fb1d3edd7dcdb59ba2d487fe247895bb9eee8ebe33a452d03753d3e45a7045"
"temp_horizon_csharp","source","12 Aug 2016","107","42","44.9","0.0","1","1.00","28.00","31.00","14","Program.Main(string[] args)","11","27","5","2.45","11.00","10","1","7","10","12","2","0","0","0","0","18a106a6cd0245df3dd0ae1f80140e3c50c5c3b7b9f59315d55fe19e043d2eca"
"temp_horizon_csharp","source","12 Aug 2016","35","14","48.6","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","14cb56189bbd4c032611bb7931ceb6089d490db7934dbddd47110095f3786496"
"temp_horizon_csharp","source","12 Aug 2016","221","175","0.5","0.0","1","8.00","17.50","18.75","94","Program.InsertNewRecordToTable(string name, List<string> columns)","6","104","4","2.22","3.56","11","13","95","38","18","0","0","0","0","0","1a66aa6e5a6ea6a0ef6fcc0ac13b6475f45642824afe1ae837fe9db0655de46d"
"temp_horizon_csharp","source","12 Aug 2016","53","54","0.0","0.0","4","3.50","0.00","0.29","9","ShipObjectSetting.ShipObjectSetting()","1","9","2","1.33","1.00","8","20","26","0","0","0","0","0","0","0","cda9d1baf18f4c856a477b5efb1b3bcfded4337787096e642a58a0375ba4240b"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","963c3c7638434d5ed80fb7fcad6ff761a09438de7191b0aa7aa7a2d4ab4c6f31"
"temp_horizon_csharp","source","12 Aug 2016","245","157","3.3","0.0","1","11.00","5.91","12.45","35","DumpContextAnalyzer.Analyze(AnalyticsContext analytics, ProductDescription permission, DumpInformationDescription description)","8","26","5","2.24","4.45","9","11","87","38","8","4","0","0","0","0","2f17d925fc16c207243845dd48db66654c1e7fa27e72b7207937cb9d3f2dfbc0"
"temp_horizon_csharp","source","12 Aug 2016","11","12","0.0","0.0","1","3.00","0.00","0.00","7","DumpContextConfiguration.ProductName.set()","1","7","2","1.25","1.00","3","3","6","0","0","0","0","0","0","0","0402edbf2663ae15da631f1e8181e8b054bb9b25c594090c182a8684603c06f0"
"temp_horizon_csharp","source","12 Aug 2016","63","39","0.0","0.0","2","2.00","3.75","5.25","36","DumpSourceAnalyzer.AnalyzeDumpSource(AnalyticsContext analytics, SourceIdentity source)","6","30","4","1.97","2.00","9","3","10","14","3","0","0","0","0","0","5311035cd1cb95097cb1d71ded95103ab1ec47b83ba98eeb571862d4a7eeda74"
"temp_horizon_csharp","source","12 Aug 2016","10","9","0.0","0.0","1","2.00","0.00","0.00","7","DumpSourceConfiguration.AnalyticsDatabase.set()","1","7","2","1.11","1.00","3","2","4","0","0","0","0","0","0","0","17032c10481d889f4b38d26266ae4df338ea3fca674a88c09e4f0e2e912807c0"
"temp_horizon_csharp","source","12 Aug 2016","185","131","0.0","0.0","1","8.00","9.25","14.13","70","LogCrashAnalyzer.AnalyzeCrashInformation(AnalyticsContext analytics, ProductDescription product, JobDescription job, LogRowInfo info)","18","41","4","2.29","6.38","10","8","61","38","14","0","0","0","0","0","ee0c4df8ab3bfdcd7659750708c8e6fec0d5546df79ecaeb8d120b75b0316f5d"
"temp_horizon_csharp","source","12 Aug 2016","9","11","0.0","0.0","1","3.00","0.00","0.00","5","LogCrashConfiguration.DumpNameInContext.set()","1","5","2","1.36","1.00","2","3","6","0","0","0","0","0","0","0","f8696129ff7029d09f1cedf8be6319fa701ed87d9e58504ad828caa8a198a8e3"
"temp_horizon_csharp","source","12 Aug 2016","185","118","0.0","0.0","1","7.00","7.14","14.14","68","LogCrashOperationAnalyzer.AnalyzeCrashOperationInformation(AnalyticsContext analytics, JobDescription job, string[] rows)","9","87","5","2.55","5.43","12","7","38","30","27","4","0","0","0","0","6b6cbcad7d1cf1048a9184c71d312d4e4b512c7e767c8679bb276cf30dbcf395"
"temp_horizon_csharp","source","12 Aug 2016","15","16","0.0","0.0","1","3.00","0.00","0.00","11","LogCrashOperationConfiguration.DumpNameInContext.set()","1","11","2","0.94","1.00","7","3","6","0","0","0","0","0","0","0","1fd790c1cf30a572bddc5a711cc333fa5bdeaa18b2ac4d8b45945e093c24f59d"
"temp_horizon_csharp","source","12 Aug 2016","202","132","0.0","0.0","1","10.00","7.00","11.20","61","LogFeatureAnalyzer.AnalyzeFeatureInformation(AnalyticsContext analytics, JobDescription job, IEnumerable<string> rows)","16","156","5","2.64","6.20","10","10","29","53","28","2","0","0","0","0","2244312001ecdb5a9c354479b147c7b48bd27156efbe49186f37179a4bb4c6df"
"temp_horizon_csharp","source","12 Aug 2016","14","11","0.0","0.0","1","1.00","0.00","0.00","12","LogFeatureConfiguration.AnalyticsDatabase.set()","1","12","2","0.45","1.00","8","1","2","0","0","0","0","0","0","0","bf148e2cf5ecad8536333da09525ff2b717ac7bf20c0ec833b620487dcc947cb"
"temp_horizon_csharp","source","12 Aug 2016","278","193","0.0","0.0","2","7.00","7.00","11.29","148","LogJobRunAnalyzer.AnalyzeStartJobRow(AnalyticsContext analytics, ProductDescription product, LogRowInfo info, JobDescription job)","18","48","5","2.48","5.00","12","11","73","73","18","6","0","0","0","0","26f08910865e0c4cb8d9d232ec4ab73ca7bd1658f02707c49904c049c5109d15"
"temp_horizon_csharp","source","12 Aug 2016","11","12","0.0","0.0","1","3.00","0.00","0.00","7","LogJobRunConfiguration.ProductName.set()","1","7","2","1.25","1.00","3","3","6","0","0","0","0","0","0","0","a46632cc479a067b263d40ae6ad229ab8429d2d94687bd403f675e8ba83652a1"
"temp_horizon_csharp","source","12 Aug 2016","173","115","0.6","0.0","1","7.00","9.14","13.86","62","LogToolAnalyzer.AnalyzeToolListInformation(AnalyticsContext analytics, JobDescription job, IEnumerable<string> rows)","13","81","5","2.70","6.71","11","7","22","44","27","4","0","0","0","0","5a6b183e70385563b83320332dc8cb75ecaebb19643f0e2713e537f7ead0a9b0"
"temp_horizon_csharp","source","12 Aug 2016","14","11","0.0","0.0","1","1.00","0.00","0.00","12","LogToolConfiguration.AnalyticsDatabase.set()","1","12","2","0.45","1.00","8","1","2","0","0","0","0","0","0","0","5fa3ffcacada92bc1dffdf39b76372e2e6eab7ef9de36bca738d650628279baa"
"temp_horizon_csharp","source","12 Aug 2016","10","9","0.0","0.0","1","2.00","0.00","0.00","7","TfsConfiguration.AnalyticsDatabase.set()","1","7","2","1.11","1.00","3","2","4","0","0","0","0","0","0","0","3b9414ad07f5c2116aa58964a3e911abbfa5aa21e3d0d854163abd98a926e593"
"temp_horizon_csharp","source","12 Aug 2016","191","115","0.0","0.0","1","10.00","7.10","9.30","16","TfsLookup.ExecuteTaskInternal()","11","36","7","2.65","3.80","12","10","41","25","10","7","7","3","0","0","d14b1219d0057c84d4fa39748e96434c45a520cdcfa59e2c2158b9b3229e655d"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","8a91fc1ce0d4c85aaac62bc4060dbfb246fc15a523e45fef9317aef03fac2d43"
"temp_horizon_csharp","source","12 Aug 2016","266","79","0.0","0.0","2","3.50","3.14","6.86","256","Testable.BuildContext<T>(string initializer)","3","252","3","1.54","1.29","16","11","45","7","0","0","0","0","0","0","32fdd1e32c4ec83b0a5bf161ae2ed7fc044d48f48c01107fc2f215bbcea688ce"
"temp_horizon_csharp","source","12 Aug 2016","81","50","0.0","0.0","2","3.00","3.83","4.33","71","Testable.BuildContext<T>(string initializer)","3","67","3","1.54","1.33","10","10","23","7","0","0","0","0","0","0","18e106f1e18729e5fcb563b4637b038e7065b05d04cc487d2f053b4239308eb2"
"temp_horizon_csharp","source","12 Aug 2016","99","62","0.0","0.0","2","3.00","4.00","6.50","89","Testable.BuildContext<T>(string initializer)","3","85","3","1.66","1.33","9","10","36","7","0","0","0","0","0","0","62de8e028d050500fc3a5081d4b3d660087c70b1df0e29b8275b342259162454"
"temp_horizon_csharp","source","12 Aug 2016","282","123","2.8","0.0","2","6.50","7.85","6.46","21","TestLogCrashOperationAnalyzer.TestLaunchLogCrashOperationAnalyzerWithDataCheck()","5","52","4","2.06","1.85","16","20","32","51","4","0","0","0","0","0","bc585f034f64ef5ef5d490d884c71f1c84d2f6490ecb6eb85f01b2be18150baf"
"temp_horizon_csharp","source","12 Aug 2016","83","51","0.0","0.0","2","3.00","3.50","4.67","73","Testable.BuildContext<T>(string initializer)","3","69","3","1.59","1.33","9","10","25","7","0","0","0","0","0","0","17d023f5ee56c6870128634310804f936c5fa0648e2a9580927bb1cdbfb3ce2f"
"temp_horizon_csharp","source","12 Aug 2016","219","141","2.3","0.0","2","7.50","7.00","6.47","209","Testable.BuildContext<T>(string initializer)","3","205","3","1.67","1.13","13","27","94","7","0","0","0","0","0","0","8d5e0539f5baaece5ba9f6c2583bf237426c1f4b6a34a7f7291b6ec8149f5936"
"temp_horizon_csharp","source","12 Aug 2016","118","72","0.0","0.0","2","5.00","3.70","4.00","108","Testable.BuildContext<T>(string initializer)","3","104","3","1.57","1.20","10","18","37","7","0","0","0","0","0","0","87e3c5a18e65944352144b36af4a6edcfadac6222375eb1c98091251d78d40ae"
"temp_horizon_csharp","source","12 Aug 2016","129","63","1.6","0.0","2","4.00","5.50","4.75","22","TestTfsLookcup.TestQueryTFSWithDataCheck()","14","27","3","1.78","2.88","10","11","25","17","0","0","0","0","0","0","c9d5f1e5cebcb8e53b824f0223e15236aed1390d8b00b12ede833b6b03ab8e96"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","8776595c910217f5fca9b6c83c599906de97d2d441d026535287830d50391917"
"temp_horizon_csharp","source","12 Aug 2016","135","94","0.0","0.0","1","6.00","8.50","12.50","35","DumpContentAnalyzer.Handle(object state)","6","69","4","1.93","3.33","12","7","53","20","2","0","0","0","0","0","ecddd9a529f81b5e2f565308424f87bb7056e5d7789c2d2022f3fb764e847dff"
"temp_horizon_csharp","source","12 Aug 2016","17","27","0.0","0.0","1","8.00","0.00","0.00","7","DumpContentConfiguration.DriverZ.set()","1","7","2","1.48","1.00","3","8","16","0","0","0","0","0","0","0","4e3d10bd4f932bc3f65b260cb825b3482bd8c00cbaabc6d366e6fbdd49a904be"
"temp_horizon_csharp","source","12 Aug 2016","441","228","1.1","0.0","3","4.33","9.85","14.38","108","FileStateCollector.UpdateTimeInformation(FileStateDescription state, LogInformation information)","17","59","6","2.42","6.08","11","16","108","61","25","6","1","0","0","0","bef25e521185b8dce309ab5be34ae01745406624fa2e4b765add1bd260d43307"
"temp_horizon_csharp","source","12 Aug 2016","15","14","0.0","0.0","1","3.00","0.00","0.00","8","FileStateConfiguration.LogLocations.set()","1","8","2","1.14","1.00","4","4","6","0","0","0","0","0","0","0","7d652f775aba3268e6c0e4d47974fd494d5db27956e0ce341acdcb157a227127"
"temp_horizon_csharp","source","12 Aug 2016","20","37","0.0","0.0","1","11.00","0.00","0.00","8","MiniDumpConfiguration.Debugger.set()","1","8","2","1.49","1.00","4","11","22","0","0","0","0","0","0","0","56c14aa31d2bfa29db266a70d01c76156e5b473960ae648ae27385e6127e66df"
"temp_horizon_csharp","source","12 Aug 2016","173","119","0.6","0.0","1","9.00","7.22","11.00","56","MiniDumpCrawler.Handle(StagingContext staging, MiniDumpConfiguration configuration, string file)","11","43","4","2.05","3.56","11","9","67","27","5","0","0","0","0","0","12104afec8d450457d96b692d96d2b4f6097fdfb274a97f690215d26504eaa67"
"temp_horizon_csharp","source","12 Aug 2016","17","28","0.0","0.0","1","8.00","0.00","0.00","8","ShareFolderConfiguration.RemoveSourceFile.set()","1","8","2","1.43","1.00","4","8","16","0","0","0","0","0","0","0","e920746f817c0bd34810c047f840e144b7b63c2a8ded3fa48bf7cd773d0a347c"
"temp_horizon_csharp","source","12 Aug 2016","59","48","0.0","0.0","1","2.00","14.00","20.00","9","ShareFolderCrawler.ExecuteTaskInternal()","11","23","4","2.27","9.00","5","2","20","17","4","0","0","0","0","0","2e3038df1b189b15362577c7925536b0791ba5f689e4897b90fb4839931d8c7c"
"temp_horizon_csharp","source","12 Aug 2016","15","24","0.0","0.0","1","7.00","0.00","0.00","7","SharePointConfiguration.RemoveSourceFile.set()","1","7","2","1.46","1.00","3","7","14","0","0","0","0","0","0","0","52860b1e26f648ebfb5ffbff577a373a7a087725be03b9d6dbe3d7f72ac95a8f"
"temp_horizon_csharp","source","12 Aug 2016","83","54","0.0","0.0","1","1.00","39.00","44.00","12","SharePointCrawler.ExecuteTaskInternal()","7","29","5","2.80","6.00","8","2","6","22","9","7","0","0","0","0","1a0b3b3b23e710a5ea25d42be684576130ca69f38fa1cf85ce3c275a31423838"
"temp_horizon_csharp","source","12 Aug 2016","20","37","0.0","0.0","1","11.00","0.00","0.00","8","SystemMonitorLogConfiguration.PublishLocation.set()","1","8","2","1.49","1.00","4","11","22","0","0","0","0","0","0","0","97163c058e72a7444dfc50453095e55eb7c5047585631115e7c2a327e9c7133a"
"temp_horizon_csharp","source","12 Aug 2016","236","175","0.4","0.0","3","4.33","7.38","11.00","90","SystemMonitorLogCrawler.PublishLogFile(string fulllog, string publish)","16","55","5","2.37","4.19","10","9","77","65","13","1","0","0","0","0","067deaaac0c1dc07377fd32486afb595c73a89cc5497023cb185fe905a9c4439"
"temp_horizon_csharp","source","12 Aug 2016","26","40","0.0","0.0","2","5.50","0.00","0.00","9","ZipContentConfiguration.RemoveSourceFile.set()","1","9","2","1.40","1.00","6","12","22","0","0","0","0","0","0","0","1010321e4576dbb59ca9771a6a2dcf4d896fcb10938b9478b15fa2869c0f4f16"
"temp_horizon_csharp","source","12 Aug 2016","115","82","0.0","0.0","1","3.00","19.67","24.00","11","ZipContentCrawler.ExecuteTaskInternal()","13","29","5","2.74","10.00","7","3","17","35","17","3","0","0","0","0","bb4f7aafd653837c9542b1a66f5ced3e8e525720d5212ed907faf7358133e498"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","92a9ac88e8e679babbd328fe36c29b35966f27626e3078c0de22e32172f44455"
"temp_horizon_csharp","source","12 Aug 2016","135","77","0.0","0.0","3","3.33","2.70","4.50","18","TestDumpContentAnalyzer.TestLaunchDumpContentAnalyzer()","5","29","4","1.78","1.60","13","11","35","16","2","0","0","0","0","0","e5c858d1e9b13df34c2ab5a2faaf3da33e2ace0d8d26473c96ec9c1d9a785289"
"temp_horizon_csharp","source","12 Aug 2016","92","56","0.0","0.0","2","3.50","5.00","4.14","75","Testable.BuildContext<T>(string initializer)","3","30","3","1.59","1.43","12","10","23","11","0","0","0","0","0","0","5d5489bc0991c5221d27acd7373fc01e2d236b4db4a2c2ef288a73787d987981"
"temp_horizon_csharp","source","12 Aug 2016","96","57","0.0","0.0","2","3.00","5.83","5.00","86","Testable.BuildContext<T>(string initializer)","3","34","3","1.51","1.50","13","10","26","8","0","0","0","0","0","0","c02a8b252ff497aa97df44fcbbeba1d50ba223a9cc8d566a933be8e98a5e086e"
"temp_horizon_csharp","source","12 Aug 2016","87","50","0.0","0.0","2","3.00","4.50","4.00","77","Testable.BuildContext<T>(string initializer)","3","28","3","1.48","1.50","12","10","20","8","0","0","0","0","0","0","befa58b1e03451678854f958e6e4334425691b139ebf4c6a51473f306dba97d3"
"temp_horizon_csharp","source","12 Aug 2016","29","12","0.0","0.0","1","1.00","2.00","3.00","22","TestSharePointCrawler.TestFetchFile()","1","24","2","0.75","1.00","6","3","3","0","0","0","0","0","0","0","d4c40ea2a51fffb6e76bfff6b62f863d22563d0b1e05b03d834779f7ebbcc42a"
"temp_horizon_csharp","source","12 Aug 2016","85","46","0.0","0.0","2","3.00","4.67","3.83","28","TestSystemMonitorLogCrawler.LoadTestData()","2","32","3","1.46","1.33","10","10","21","5","0","0","0","0","0","0","5b513b397dff0bc02d3c473699c79fb6b8475472e2f3d81486e5e984fb5083d1"
"temp_horizon_csharp","source","12 Aug 2016","89","48","0.0","0.0","2","3.00","4.50","4.00","79","Testable.BuildContext<T>(string initializer)","3","26","3","1.54","1.50","10","10","20","8","0","0","0","0","0","0","3ee1f5171c8339e1ef943d11ff1d93573a44fd42e416b6767e9bdee40421bea5"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","382c52055e1dd1eba275d3847edd22217f8522b3e1aa488dbac4966ab53c045d"
"temp_horizon_csharp","source","12 Aug 2016","102","69","8.8","0.0","1","3.00","11.33","18.33","32","Program.PublishLogFile(string fulllog, string publish)","16","45","4","2.12","9.00","11","3","31","15","9","0","0","0","0","0","8087216630f84de87eb9eb6f4fa8f27c8291b5966e1332edd9eff685388284e7"
"temp_horizon_csharp","source","12 Aug 2016","38","17","42.1","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","17","0","0","0","0","0","0","0","0","0","0b485b934f0549c387df8295cecf15ce2b19c093dd9b250c22a5544ce3d205bd"
"temp_horizon_csharp","source","12 Aug 2016","68","83","0.0","0.0","1","18.00","3.39","1.72","8","AnalyticsContext.CrashOperations.set()","1","52","2","1.69","1.00","4","18","61","0","0","0","0","0","0","0","461f62284f7ec1970d9e8b843aa64d6b30fd8a699f992a1076accb0c43c2f315"
"temp_horizon_csharp","source","12 Aug 2016","31","32","0.0","0.0","1","8.00","0.25","1.00","21","BaselineDescription.GetFullVersion()","3","8","3","1.56","1.14","4","8","18","2","0","0","0","0","0","0","5e8f687edebf5563d51750fe7093d076b033feea46ca0d1a693f5eeb58a1f9e5"
"temp_horizon_csharp","source","12 Aug 2016","16","14","0.0","0.0","1","4.00","0.00","0.25","7","CallstackDescription.CallstackDescription()","1","7","2","1.29","1.00","3","4","7","0","0","0","0","0","0","0","6755ed5a254178de6d3b8dbfcb0a7d2718e571f0a191475af2c6e1e0130abf17"
"temp_horizon_csharp","source","12 Aug 2016","45","83","0.0","0.0","1","24.00","0.00","0.38","8","CrashDescription.CrashDescription()","1","8","2","1.61","1.00","4","24","55","0","0","0","0","0","0","0","aeb21e4fcbfb4b0cc1b4940d6fd6d34a3a74c7c4f2bb36c053196e7f80345c75"
"temp_horizon_csharp","source","12 Aug 2016","29","45","0.0","0.0","1","13.00","0.00","0.31","8","CrashOperationDescription.CrashOperationDescription()","1","8","2","1.53","1.00","4","13","28","0","0","0","0","0","0","0","2cf62450a1420e1eb1c70ad36e95face50880777b160078de3f9c83f751f9c5c"
"temp_horizon_csharp","source","12 Aug 2016","21","29","0.0","0.0","1","9.00","0.00","0.11","7","FeatureDescription.FeatureDescription()","1","7","2","1.48","1.00","3","9","17","0","0","0","0","0","0","0","e5600a15f700cf58ba75470c34999f896c9d8fc2e834b93c758e6fd62d59f441"
"temp_horizon_csharp","source","12 Aug 2016","17","15","0.0","0.0","1","4.00","0.00","0.25","8","FeatureUsageDescription.FeatureUsageDescription()","1","8","2","1.20","1.00","4","4","7","0","0","0","0","0","0","0","dbfe85299f9b5d6d2f06dc24c57f5789527f5bbe21d606c7ba29d8d2a9e4f003"
"temp_horizon_csharp","source","12 Aug 2016","20","20","0.0","0.0","1","5.00","0.00","0.60","8","FrameDescription.FrameDescription()","1","8","2","1.35","1.00","4","5","11","0","0","0","0","0","0","0","d8b0ec33a4b7d680351cbe0c6708eb959a78f254140623d8f590f62577565324"
"temp_horizon_csharp","source","12 Aug 2016","79","76","0.0","0.0","1","19.00","1.68","1.16","36","JobDescription.CheckSource(MachineDescription machine, BaselineDescription baseline)","21","9","2","1.62","1.59","5","19","52","0","0","0","0","0","0","0","6a168953c9e24e52d3bad2eff38ddbec31ee607a3633b4628d8b73a4839e5a81"
"temp_horizon_csharp","source","12 Aug 2016","21","25","0.0","0.0","1","7.00","0.00","0.29","8","LinkDescription.LinkDescription()","1","8","2","1.40","1.00","4","7","14","0","0","0","0","0","0","0","6f511960422c6abd7e36e5c0322f62deccf3287399c43f164555281fd5b05f88"
"temp_horizon_csharp","source","12 Aug 2016","17","17","0.0","0.0","1","5.00","0.00","0.20","7","MachineDescription.MachineDescription()","1","7","2","1.35","1.00","3","5","9","0","0","0","0","0","0","0","9aa737c16772ca4567ba7074f027aee4d38c03188b1d9ac3f2a3f1140e15c5f7"
"temp_horizon_csharp","source","12 Aug 2016","21","23","0.0","0.0","1","6.00","0.00","0.50","8","ProcessDescription.ProcessDescription()","1","8","2","1.39","1.00","4","6","13","0","0","0","0","0","0","0","9b6df4c0126eac0a36e182a622d7c69d07981893fd8e5cbd95f6035cbc3ddcfd"
"temp_horizon_csharp","source","12 Aug 2016","18","20","0.0","0.0","1","6.00","0.00","0.17","7","ProductDescription.ProductDescription()","1","7","2","1.40","1.00","3","6","11","0","0","0","0","0","0","0","2fc692e0c3fbb02f31847f6102a4082fcd7d02409d20319d5e7556ad767025df"
"temp_horizon_csharp","source","12 Aug 2016","21","23","0.0","0.0","1","6.00","0.00","0.50","8","RunDescription.RunDescription()","1","8","2","1.39","1.00","4","6","13","0","0","0","0","0","0","0","50afe29ead0dbdb0bd60171708b9000ffc1860ec20e99abf36e38ceed162cb0d"
"temp_horizon_csharp","source","12 Aug 2016","23","31","0.0","0.0","1","9.00","0.00","0.33","7","ToolDescription.ToolDescription()","1","7","2","1.52","1.00","3","9","19","0","0","0","0","0","0","0","76c90e47d139b8451e37350f9b3100c685edfd94f9154866e0aac4872dc2a006"
"temp_horizon_csharp","source","12 Aug 2016","17","15","0.0","0.0","1","4.00","0.00","0.25","8","ToolUsageDescription.ToolUsageDescription()","1","8","2","1.20","1.00","4","4","7","0","0","0","0","0","0","0","d83f3111cab3778886eb0562628ee9d9fd485c024ed8185dc82ce396650942f2"
"temp_horizon_csharp","source","12 Aug 2016","26","4","0.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","4","0","0","0","0","0","0","0","0","0","2ef2642156e5de571162ea511eca123e90a0c3aac07f013d58b5ed03702cf627"
"temp_horizon_csharp","source","12 Aug 2016","129","78","0.0","0.0","1","12.00","3.33","4.42","45","Arguments.Arguments(string[] commandline)","8","35","6","2.17","2.33","7","15","30","15","7","3","1","0","0","0","f35a564405a6308491fefe6107bb7943b1b555044297156416bb4c2f01b7d7f4"
"temp_horizon_csharp","source","12 Aug 2016","22","12","0.0","0.0","1","2.00","1.00","3.00","8","DbContextOptionsExtension.UseInMemory(bool persist)","1","10","2","1.17","1.00","4","2","6","0","0","0","0","0","0","0","bd3cc09e495c864a02c67320e05c05d702888d09d9a042881e91a522fb91561d"
"temp_horizon_csharp","source","12 Aug 2016","37","22","0.0","0.0","1","5.00","2.80","2.00","9","Description.ToString()","1","9","2","1.32","1.00","5","5","12","0","0","0","0","0","0","0","64af529543ba40b8a52822b38d2eefc37a7432fb8b06ac0baf1c1640abd4116b"
"temp_horizon_csharp","source","12 Aug 2016","149","89","0.0","0.0","1","12.00","3.92","5.50","118","Helper.GetPropertyNames(Type type, bool readable, bool writable)","11","126","4","1.94","2.92","11","12","42","19","5","0","0","0","0","0","1ffe149dcdecae695c06ee4762ce824cb6963b6582e8e295c89edcf52451688e"
"temp_horizon_csharp","source","12 Aug 2016","146","61","15.1","19.2","1","8.00","1.25","5.13","131","LimitedTaskScheduler.GetScheduledTasks()","4","84","7","2.48","2.38","7","12","16","12","6","3","3","2","0","0","8e456501355902d3fabb5067e250d7f42b60a9932ae3df0b8285b8a9ba0c86b3"
"temp_horizon_csharp","source","12 Aug 2016","90","61","0.0","0.0","1","9.00","2.11","3.33","51","LogFileListener.WriteToFile(string message)","5","67","4","1.64","1.50","9","16","26","8","2","0","0","0","0","0","1691655735fad1f98700cab1275b47f98e0b974e969b19985d8f7fe755db3084"
"temp_horizon_csharp","source","12 Aug 2016","290","147","0.7","0.0","3","3.67","5.36","7.09","256","LongPathSupport.GetDirectories(string directory, string pattern, SearchOption option)","8","245","6","1.99","3.45","8","47","58","19","6","6","3","0","0","0","7409719bd5451c37a2d206229a3606b051b55d93f1213da6a78cc173c7248a2d"
"temp_horizon_csharp","source","12 Aug 2016","11","2","0.0","0.0","0","0.00","0.00","0.00","","","0","2","0","0.00","0.00","2","0","0","0","0","0","0","0","0","0","52326ca2bb00acb04c5958e9a1623dfaf428882bc91ce5566c7778203f4b2379"
"temp_horizon_csharp","source","12 Aug 2016","91","62","0.0","0.0","3","3.33","2.50","2.50","57","TaskBase<TConfiguration>.ParseString<TOutput>(string value)","6","29","3","1.37","1.50","15","16","24","7","0","0","0","0","0","0","da73f33e73aef744fa38a5f86065baf20f6ec99a4a0df668aa34b77956e82691"
"temp_horizon_csharp","source","12 Aug 2016","943","545","0.4","0.0","6","8.67","4.90","8.33","817","ContextAlgorithm.GetProductVersion(string moduleContent, string name, string[] modulepaths, string[] versionmodules)","19","545","6","2.45","2.95","13","57","248","147","62","16","2","0","0","0","e545237a6c6ad67aa4e43ece8e5147bdf65a34097bc19fdc8451d8d2a743b5bc"
